STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-02-01,,,1.74,",,,0",33.4,",0",44.2,",,,0",22.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-03-01,,,5.61,",,,0",43.6,",0",54.2,",,,0",33.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-04-01,,,3.95,",,,0",54.4,"1,0",67.2,"1,,,0",41.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-05-01,,,4.06,",,,0",61.6,",0",74.7,",,,0",48.5,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-06-01,,,5.0,",,,0",67.9,",0",80.3,",,,0",55.5,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-07-01,,,2.53,",,,0",73.6,",0",87.2,",,,0",60.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-08-01,,,4.47,",,,0",,,,,57.9,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-09-01,,,6.69,",,,0",66.0,",0",77.4,",,,0",54.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-10-01,,,1.84,",,,0",52.3,",0",65.7,",,,0",38.9,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-11-01,,,1.31,",,,0",46.8,"3,0",58.0,"1,,,0",35.6,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1974-12-01,,,4.96,",,,0",38.5,",0",48.2,",,,0",28.7,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-01-01,,,4.58,",,,0",37.1,",0",46.6,",,,0",27.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-02-01,,,3.5,",,,0",34.3,",0",43.4,",,,0",25.2,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-03-01,,,4.59,",,,0",41.3,",0",150.0,",,,0",31.7,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-04-01,,,3.51,",,,0",48.1,",0",59.3,",,,0",36.8,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-05-01,,,4.74,",,,0",65.8,",0",78.1,",,,0",53.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-06-01,,,5.34,",,,0",70.2,",0",81.4,",,,0",58.9,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-07-01,,,9.26,",,,0",73.8,"1,0",86.0,",,,0",61.7,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-08-01,,,1.35,",,,0",72.5,",0",86.4,",,,0",58.5,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-09-01,,,6.9,",,,0",64.1,"1,0",74.5,",,,0",53.6,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-10-01,,,3.55,",,,0",60.0,",0",71.0,",,,0",49.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-11-01,,,2.2,",,,0",51.4,"4,0",63.9,"4,,,0",38.9,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1975-12-01,,,2.97,",,,0",35.3,",0",44.1,",,,0",26.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-01-01,,,4.69,",,,0",27.7,",0",36.9,",,,0",18.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-02-01,,,2.27,",,,0",40.8,",0",53.6,",,,0",28.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-03-01,,,2.56,",,,0",46.7,",0",58.9,",,,0",34.4,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-04-01,,,1.94,",,,0",55.6,",0",69.4,",,,0",41.9,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-05-01,,,3.4,",,,0",61.2,",0",74.4,",,,0",48.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-06-01,,,5.28,",,,0",73.5,"2,0",85.0,"1,,,0",62.0,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-07-01,,,2.46,",,,0",73.3,",0",85.2,",,,0",61.4,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-08-01,,,2.98,",,,0",72.1,"1,0",84.9,"1,,,0",59.3,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-09-01,,,3.27,",,,0",65.9,"3,0",78.1,"3,,,0",53.6,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-10-01,,,4.83,",,,0",52.0,"2,0",61.4,"1,,,0",42.6,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-11-01,,,0.47,",,,0",40.0,"1,0",50.4,"1,,,0",29.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1976-12-01,,,2.15,",,,0",30.1,",0",39.4,",,,0",20.8,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-01-01,,,1.29,"1,,,0",21.0,",0",31.1,",,,0",11.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-02-01,,,2.17,",,,0",34.1,",0",45.3,",,,0",23.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-03-01,,,6.02,",,,0",,",0",-47.9,",,,0",36.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-04-01,,,4.85,",,,0",54.9,",0",68.7,",,,0",41.2,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-05-01,,,1.44,",,,0",65.2,",0",79.7,",,,0",50.7,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-06-01,,,3.4,",,,0",68.9,",0",81.3,",,,0",56.5,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-07-01,,,2.34,",,,0",74.5,"1,0",88.1,"1,,,0",60.9,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-08-01,,,5.64,",,,0",,,,,60.3,"3,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-09-01,,,3.0,",,,0",66.6,",0",79.3,",,,0",53.9,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-10-01,,,3.51,",,,0",53.5,",0",64.8,",,,0",42.3,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-11-01,,,7.15,",,,0",47.2,",0",55.0,",,,0",39.4,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1977-12-01,,,5.78,",,,0",33.8,",0",42.7,",,,0",25.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-01-01,,,8.14,",,,0",27.0,",0",35.7,",,,0",18.3,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-02-01,,,1.39,",,,0",23.5,",0",34.5,",,,0",12.5,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-03-01,,,4.81,",,,0",38.1,",0",48.6,",,,0",27.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-04-01,,,2.18,",,,0",52.3,",0",64.4,",,,0",40.2,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-05-01,,,6.46,",,,0",60.6,",0",71.8,",,,0",49.5,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-06-01,,,2.8,",,,0",71.2,",0",83.5,",,,0",58.8,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-07-01,,,5.15,",,,0",73.1,",0",85.2,",,,0",61.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-08-01,,,3.34,",,,0",75.8,",0",86.3,",,,0",65.3,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-09-01,,,0.94,",,,0",65.6,",0",78.1,",,,0",53.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-10-01,,,1.99,",,,0",53.0,"2,0",66.4,"1,,,0",39.7,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-11-01,,,2.0,",,,0",45.9,",0",56.8,",,,0",35.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1978-12-01,,,5.72,",,,0",36.9,",0",47.6,",,,0",26.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-01-01,,,10.02,",,,0",30.1,",0",38.7,",,,0",21.5,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-02-01,,,5.06,",,,0",21.9,",0",31.9,",,,0",11.9,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-03-01,,,2.83,",,,0",45.8,"1,0",57.5,"1,,,0",34.0,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-04-01,,,3.62,",,,0",51.0,",0",61.8,",,,0",40.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-05-01,,,6.17,",,,0",64.1,",0",74.7,",,,0",53.4,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-06-01,,,3.25,",,,0",68.7,",0",80.2,",,,0",57.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-07-01,,,5.86,",,,0",74.6,",0",85.2,",,,0",178.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-08-01,,,3.76,",,,0",73.3,",0",84.0,",,,0",62.7,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-09-01,,,7.24,",,,0",66.0,",0",76.7,",,,0",55.2,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-10-01,,,4.83,",,,0",53.9,"1,0",65.1,"1,,,0",42.7,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-11-01,,,4.94,",,,0",48.4,"3,0",59.7,",,,0",37.2,"3,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1979-12-01,,,1.98,",,,0",37.5,",0",46.9,",,,0",28.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-01-01,,,1.88,",,,0",32.1,",0",-58.4,",,,0",24.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-02-01,,,0.74,",,,0",30.4,",0",40.2,",,,0",20.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-03-01,,,7.5,",,,0",40.8,",0",50.7,",,,0",30.9,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-04-01,,,3.96,",,,0",54.5,",0",65.5,",,,0",43.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-05-01,,,3.45,",,,0",65.1,",0",77.8,",,,0",52.3,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-06-01,,,1.8,",,,0",69.0,",0",81.7,",,,0",56.3,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-07-01,,,2.26,",,,0",77.3,"1,0",90.8,",,,0",63.7,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-08-01,,,1.34,",,,0",76.0,",0",89.3,",,,0",62.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-09-01,,,1.04,",,,0",69.4,",0",83.2,",,,0",55.5,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-10-01,,,3.87,",,,0",53.9,",0",65.2,",,,0",42.5,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-11-01,,,3.15,",,,0",42.7,",0",51.7,",,,0",33.8,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1980-12-01,,,0.66,",,,0",33.0,",0",44.0,",,,0",,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-01-01,,,0.43,",,,0",25.6,",0",35.1,",,,0",16.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-02-01,,,4.35,",,,0",38.9,",0",50.5,",,,0",27.4,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-03-01,,,1.46,",,,0",41.0,",0",51.0,",,,0",31.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-04-01,,,3.93,",,,0",56.3,",0",68.0,",,,0",44.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-05-01,,,4.97,",,,0",62.6,",0",75.9,",,,0",49.2,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-06-01,,,3.97,",,,0",71.6,",0",83.8,",,,0",59.4,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-07-01,,,4.21,",,,0",74.9,",0",87.3,",,,0",62.4,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-08-01,,,3.04,",,,0",71.9,"1,0",84.7,"1,,,0",59.0,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-09-01,,,5.36,",,,0",65.3,"1,0",76.2,",,,0",54.4,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-10-01,,,3.06,",,,0",51.6,",0",64.1,",,,0",39.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-11-01,,,1.33,",,,0",43.9,",0",53.8,",,,0",34.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1981-12-01,,,3.86,",,,0",32.6,"1,0",40.5,",,,0",24.7,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-02-01,,,2.57,",,,0",33.7,",0",42.2,",,,0",25.4,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-03-01,,,2.22,",,,0",41.2,"1,0",51.4,"1,,,0",31.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-04-01,,,4.04,"1,,,0",50.4,"4,0",63.1,"3,,,0",37.6,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-05-01,,,2.73,",,,0",64.2,"2,0",76.5,"2,,,0",52.0,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-06-01,,,11.04,",,,0",68.7,",0",79.2,",,,0",58.2,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-07-01,,,4.56,",,,0",75.3,"4,0",87.9,"3,,,0",62.7,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-08-01,,,1.76,",,,0",68.8,",0",82.4,",,,0",55.2,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-09-01,,,2.63,",,,0",65.3,"3,0",77.1,"2,,,0",53.5,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-10-01,,,0.93,",,,0",55.5,",0",67.7,",,,0",43.3,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-11-01,,,4.3,"1,,,0",48.4,"2,0",59.9,"2,,,0",37.0,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1982-12-01,,,1.68,",,,0",41.0,"1,0",50.0,"1,,,0",32.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-01-01,,,3.21,"1,,,0",30.4,"4,0",37.0,"4,,,0",23.8,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-02-01,,,2.67,",,,0",,,,,25.0,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-03-01,,,6.36,",,,0",,,,,34.4,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-04-01,,,7.96,",,,0",51.8,"5,0",62.8,"4,,,0",40.7,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-05-01,,,4.8,",,,0",61.1,"3,0",73.5,"3,,,0",48.7,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-06-01,,,3.28,",,,0",70.8,"2,0",84.7,"2,,,0",56.9,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-07-01,,,1.24,",,,0",75.2,"2,0",89.8,"1,,,0",60.5,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-08-01,,,2.08,",,,0",75.7,"2,0",89.9,"2,,,0",61.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-09-01,,,2.22,",a,,0",67.2,"4,0",83.1,"4,,,0",51.3,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-10-01,,,4.0,",,,0",55.7,"1,0",66.8,",,,0",44.6,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-11-01,,,5.65,",a,,0",46.3,"2,0",56.7,"2,,,0",35.9,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1983-12-01,,,8.46,",,,0",32.0,"3,0",40.0,"2,,,0",23.9,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-01-01,,,2.22,",,,0",25.7,"2,0",34.8,"2,,,0",16.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-02-01,,,4.37,",,,0",39.8,"3,0",49.1,"2,,,0",30.6,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-03-01,,,5.5,",,,0",36.2,"2,0",44.9,"2,,,0",27.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-04-01,,,4.74,",,,0",,,,,39.9,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-05-01,,,8.82,",,,0",,,,,49.8,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-06-01,,,2.61,",,,0",73.1,"3,0",86.3,"3,,,0",59.8,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-07-01,,,7.98,",,,0",73.6,",0",85.4,",,,0",61.7,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-08-01,,,1.38,",,,0",,,,,60.2,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-09-01,,,2.28,",,,0",,,,,47.6,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-10-01,,,2.56,",,,0",60.3,"2,0",72.8,"2,,,0",47.8,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-11-01,,,2.28,",,,0",42.0,"2,0",54.6,"2,,,0",29.4,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1984-12-01,,,1.64,",,,0",,,,,27.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-01-01,,,1.04,",,,0",26.8,"1,0",37.5,"1,,,0",16.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-02-01,,,2.17,",,,0",32.2,"1,0",43.4,"1,,,0",21.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-03-01,,,1.91,",,,0",42.7,"3,0",57.2,"3,,,0",28.3,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-04-01,,,0.43,",a,,0",,"3,0",70.5,"3,,,0",40.9,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-05-01,,,5.32,",,,0",62.1,"1,0",78.1,"1,,,0",46.1,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-06-01,,,1.85,",,,0",67.7,"3,0",81.6,"2,,,0",53.7,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-07-01,,,4.67,"1,,,0",73.7,"1,0",87.6,"1,,,0",59.8,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-08-01,,,2.87,",,,0",72.2,",0",85.5,",,,0",58.9,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-09-01,,,6.13,",,,0",66.1,",0",80.3,",,,0",51.8,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-10-01,,,1.98,",,,0",56.1,"2,0",69.8,"1,,,0",42.3,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-11-01,,,6.86,",,,0",46.5,"1,0",58.0,",,,0",35.1,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1985-12-01,,,1.02,",,,0",29.6,"2,0",41.9,",,,0",17.2,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-01-01,,,5.36,",,,0",30.6,",0",43.4,",,,0",17.8,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-02-01,,,3.41,",,,0",28.8,"1,0",38.6,",,,0",19.1,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-03-01,,,1.68,",,,0",41.7,",0",56.3,",,,0",27.2,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-04-01,,,2.19,"1,,,0",48.9,"4,0",62.4,"4,,,0",35.4,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-05-01,,,1.3,",,,0",63.0,"4,0",79.0,"4,,,0",47.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-06-01,,,1.26,",,,0",69.3,"2,0",85.2,"2,,,0",53.4,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-07-01,,,4.59,",,,0",73.2,",0",87.4,",,,0",59.0,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-08-01,,,6.16,",,,0",68.7,"1,0",83.1,"1,,,0",54.3,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-09-01,,,2.15,",,,0",63.0,"2,0",77.7,"2,,,0",48.3,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-10-01,,,1.93,",a,,0",53.5,"4,0",68.6,"4,,,0",38.5,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-11-01,,,6.52,"1,,,0",40.4,"3,0",53.7,"2,,,0",27.1,"3,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1986-12-01,,,5.25,"1,,,0",32.8,"4,0",44.5,"3,,,0",21.1,"3,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1987-01-01,,,2.79,",,,0",28.0,"2,0",38.7,"1,,,0",17.3,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1987-02-01,,,0.89,",,,0",31.7,"4,0",42.4,"4,,,0",21.0,"2,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1987-03-01,,,2.04,"1,,,0",44.5,"3,0",57.1,"3,,,0",32.0,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1987-04-01,,,4.49,",,,0",53.5,"2,0",64.7,"2,,,0",42.4,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1987-05-01,,,2.81,",,,0",,,,,51.1,"1,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1987-06-01,,,1.42,",,,0",73.9,"1,0",85.2,"1,,,0",62.7,",,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1987-07-01,,,2.3,",,,0",76.6,"4,0",88.1,"1,,,0",65.2,"4,,,0"
USC00366927,"PHOENIXVILLE 1 E, PA US",40.12,-75.5011,32.0,1987-08-01,,,3.4,",,,0",71.3,"2,0",82.8,",,,0",59.8,"2,,,0"
